Compound,Compound ID,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Link,Description,Neutral mass (Da)_x,m/z_x,Retention time (min)_x,Neutral mass (Da)_y,m/z_y,Retention time (min)_y,Chromatographic peak width (min),Identifications,1.1,1.2,2.1,2.2,3.1,3.2,4.1,4.2,5.1,5.2,6.1,6.2,categoria_quimica,metabolismo,tipo_composto,pubchem_cid,formula,massa_api,iupac,uso_descricao,chebi_id,chebi_nome,ontologia,chebi_definicao,modo_ionizacao,media,std,cv,media_log,media_norm,score_norm,metadata_ok,cv_norm,estabilidade,frag_norm,isotope_norm,confianca
9.03_142.9959m/z,CSID10286863,M-H2O-H,C9H6OS,36.9,0.0,-1.01322974524736,85.9417222052775,http://nonlinear.com/redirect/outbound?p=chemspider&param=10286863,4H-Chromene-4-thione,,142.995930722661,9.03026666666667,,142.995930722661,9.03026666666667,0.206266666666666,10,292.688236157227,195.5311202108,179.94797636575,140.072486877402,436.985755682031,318.544106503073,138.719289108719,106.472709387575,177.819656252888,154.577153371635,169.628538146603,135.335105955628,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,185.59630938633276,103.69914147991915,0.5587349329455767,5.228947510009361,0.31466267656255353,0.4812834224598931,0,0.08220227872353388,0.9177977212764661,0.0,0.8686020966566408,0.44288232632258306
9.02_568.2659m/z,317818,M-H2O-H,C28H40F3N3O7,34.9,0.0,3.27210288885046,78.5453636221783,,MK-812,,568.26591582071,9.016,,568.26591582071,9.016,0.2919,50,5523.15967393106,2223.99783874236,4201.77578667136,2008.48906777088,7295.22039400792,3929.43552251545,3879.7793327211,2012.13505589876,4605.32986831455,2838.02067429071,4162.81386413308,2671.40262124081,Não classificado,Indeterminado,Indeterminado,60196412.0,C28H40F3N3O7,587.6,"4-hydroxy-4-oxobutanoate;[(3S,4S)-3-methoxyoxan-4-yl]-[(1R,3S)-3-propan-2-yl-3-[3-(trifluoromethyl)-7,8-dihydro-5H-1,6-naphthyridine-6-carbonyl]cyclopentyl]azanium",,,,,,Negativo,3280.6315440041967,1927.108698659344,0.587420035688372,8.096095999657399,0.6141091090181232,0.4278074866310161,1,0.09057786577379721,0.9094221342262028,0.0,0.7937757012287735,0.5945684498989804
9.02_480.4060m/z,CSID58837411,M-H,C29H55NO4,38.5,21.0,0.398503161178727,71.8185892042166,http://nonlinear.com/redirect/outbound?p=chemspider&param=58837411,"(1Z,2S)-N-[(2S,3R,4E,8E)-1,3-Dihydroxy-4,8-octadecadien-2-yl]-2-hydroxyundecanimidic acid",,480.406024412646,9.016,,480.406024412646,9.016,0.120633333333334,2,0.0,0.0,0.0,0.0,0.0,0.0,13.2718244515826,11.2151811616713,1.51820373535426,0.0,1.58219909667991,0.0,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,36.92924520413815,127.72723290681927,3.4587014221592227,3.635722455796456,0.14826544938529934,0.5240641711229946,0,0.9289456908368487,0.07105430916315125,0.21671826625386997,0.7257232566511668,0.293903571381152
9.02_336.2514m/z,CSID2341654,M-H2O-H,C18H36F3NO2,36.6,0.0,-1.67457660935556,84.7767340629908,http://nonlinear.com/redirect/outbound?p=chemspider&param=2341654,"N,N,N-Tributyl-1-butanaminium trifluoroacetate",,336.251377953479,9.016,,336.251377953479,9.016,0.163449999999999,1,312.848506357354,343.067472771381,191.150614669004,253.508517855482,393.439608882278,392.371962907014,164.347748082,170.506801941297,213.232017181902,249.675015521114,240.505422763543,212.564504340249,Não classificado,Indeterminado,Indeterminado,947.0,N2,28.014,molecular nitrogen,"Dinitrogen is an elemental molecule consisting of two trivalently-bonded nitrogen atoms. It has a role as a member of food packaging gas and a food propellant. It is a gas molecular entity, an elemental molecule and a diatomic nitrogen. It is a conjugate base of a diazynium.",,,,,Negativo,248.74896937329262,103.37439572178862,0.41557718201701055,5.520456290886686,0.34510800047178114,0.4732620320855616,1,0.0404025258841169,0.9595974741158831,0.0,0.8568163155287882,0.5533914749817583
8.98_754.4841m/z,CSID113375597,M-H2O-H,C44H72NO8P,33.9,0.415,3.03914339339413,72.7924174129798,http://nonlinear.com/redirect/outbound?p=chemspider&param=113375597,"(5Z,8Z,20R)-26-Amino-23-hydroxy-23-oxido-17-oxo-18,22,24-trioxa-23λ~5~-phosphahexacosa-5,8-dien-20-yl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",,754.484064656062,8.981,,754.484064656062,8.981,0.0920833333333331,14,39.4320423938755,20.9956665039029,48.0573649446574,32.8560671470557,0.0,0.0,0.0,0.0,0.0,0.0,66.9898076056701,45.3521039129972,,,,,,,,,,,,,Negativo,72.65343694030148,197.5536419260245,2.7191231446951662,4.299370807675918,0.2175772175385136,0.4010695187165776,0,0.7130007699165342,0.28699923008346584,0.004282765737874097,0.7355751390077405,0.288636778352306
8.95_935.5213m/z,1004254,2M-H,C28H32N6O,36.9,0.0,1.11357946970969,85.9911395035515,,"1-(3,4-dimethyl-2-phenylpyrazolo[3,4-d]pyridazin-7-yl)-N-(3-phenylpropyl)piperidine-3-carboxamide",,935.521285815018,8.95246666666667,,935.521285815018,8.95246666666667,0.0920833333333331,19,9.48410331802868,4.68621826171722,8.87835474861445,2.8980102539058,0.0,0.0,15.1893312931048,8.16870117187898,10.3412608954772,6.13348388671807,12.4544370174545,9.69946289061846,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,73.74336544422877,248.0752642406514,3.3640350253375373,4.314060451732749,0.21911141136305473,0.4812834224598931,0,0.9013046307917022,0.0986953692082978,0.0,0.8691020343300354,0.29620414786349225
8.90_669.4954m/z,CSID113381626,M-H2O-H,C37H73N2O7P,35.0,4.28,-3.36701051804611,74.7312590274493,http://nonlinear.com/redirect/outbound?p=chemspider&param=113381626,"2-Aminoethyl (2S,3R,4E,6E)-3-hydroxy-2-[(2-hydroxyicosanoyl)amino]-4,6-pentadecadien-1-yl hydrogen phosphate",,669.495379640938,8.89536666666667,,669.495379640938,8.89536666666667,0.441083333333333,3,313.259796500134,215.132812112584,666.262440693386,589.813047945503,690.330366611117,529.113688081249,111.753051638636,74.9956306961012,1277.5179135798,1192.05109139434,358.556776286797,311.843627870039,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,500.6443564083779,385.2025361412639,0.7694135192189252,6.217891415250286,0.41794847616180164,0.43048128342245995,0,0.14371702576072354,0.8562829742392765,0.04416924664602683,0.7551897274145007,0.438929667969913
8.84_463.2863m/z,43908,M-H,C30H40O4,34.6,0.0,1.96976670180488,75.3948280840022,,Pristimerin,,463.286297877261,8.83826666666667,,463.286297877261,8.83826666666667,0.0713833333333334,182,81.516992518736,65.4900512099618,252.633448567461,225.542083828958,64.7983082070225,52.0444949269527,121.452701128396,99.5601654052952,1.22523492574774,0.0,3.24809265136793,5.97529602051134,carboxylic ester,Metabolismo secundário,Natural,159516.0,C30H40O4,464.6,"methyl (2R,4aS,6aR,6aS,14aS,14bR)-10-hydroxy-2,4a,6a,6a,9,14a-hexamethyl-11-oxo-1,3,4,5,6,13,14,14b-octahydropicene-2-carboxylate",Pristimerin is a carboxylic ester.,CHEBI:8416,Pristimerin,carboxylic ester | carbonyl compound | organooxygen compound | organochalcogen compound | heteroorganic entity,,Negativo,103.25795956673842,130.8805886672444,1.2675108942342865,4.64686820852442,0.253870021119273,0.4197860962566846,1,0.2891534204411175,0.7108465795588825,0.0,0.7619028254966814,0.46833713528948984
8.78_981.4339m/z,1007583,2M-H,C23H33N5O5S,38.1,0.0,0.713576250146079,91.3355492040612,,"N-[3-(azepan-1-yl)butyl]-5-(4-morpholin-4-ylsulfonylphenyl)-1,3,4-oxadiazole-2-carboxamide",,981.433904974414,8.78118333333333,,981.433904974414,8.78118333333333,0.0570833333333329,117,4.94061279297091,9.38549804687068,19.3972537086212,42.497831126972,0.0,3.4251099824844,31.4125366211084,54.24581530784,4.34746204017694,7.50885009765113,7.11264044046067,17.0733500043836,Não classificado,Indeterminado,Indeterminado,947.0,N2,28.014,molecular nitrogen,,,,,,Negativo,85.1115748912348,258.47588376153544,3.03690636781008,4.455643837836319,0.23389845152395616,0.5133689839572194,1,0.8057883423431564,0.19421165765684356,0.0,0.9231695743344712,0.4287555944711301
8.78_909.4975m/z,1038578,2M-H,C24H33N5O4,38.4,0.0,-1.92499852392419,94.2096627521026,,"5-[4-[4-(2-methoxyphenyl)piperazine-1-carbonyl]piperidin-1-yl]-1,3,6-trimethylpyrimidine-2,4-dione",,909.497479965414,8.78118333333333,,909.497479965414,8.78118333333333,0.120616666666667,2,2153.97909618227,1780.74324188406,3965.1985825883,5024.39150163849,1042.42606311878,1366.91325827185,7756.43608625286,7000.5502034017,1460.72696944752,1959.25502940039,3675.54344832207,3419.59398838733,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,2966.0025808710266,2316.2569396961785,0.7809355779508333,7.995307490149233,0.6035827063174247,0.5213903743315508,0,0.14708128095522804,0.852918719044772,0.0,0.952245984629363,0.5259484569967866
8.75_542.2427m/z,CSID16612683,M-H,C27H37N5O5S,34.2,0.0,-2.95804434673534,74.4139842145301,http://nonlinear.com/redirect/outbound?p=chemspider&param=16612683,cys-lys-phe-phe,,542.242656605853,8.75263333333333,,542.242656605853,8.75263333333333,0.0635333333333321,48,73.7084043621675,16.575574118396,66.6465520249188,23.5421893540362,197.891979673036,48.1722106933229,51.2437439560913,20.4877316951652,67.5171203017918,22.4342346191416,38.781341612324,16.9434814452931,Peptídeo (tetrapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,85.35284669963362,139.83403942601305,1.6383055144968386,4.458441771039834,0.23419066907706393,0.4090909090909093,0,0.3974194652806597,0.6025805347193403,0.0,0.7519799681330832,0.34354992451531136
8.74_563.3404m/z,1005634,2M-H,C18H22N2O,37.1,0.0,2.23822401234972,88.4084238700936,,N-cyclopentyl-1-ethyl-4-phenylpyrrole-2-carboxamide,,563.340413371124,8.73835,,563.340413371124,8.73835,0.0777999999999999,21,28.807891786118,22.630737304668,70.3219888464018,67.7030944824421,20.7423420287945,15.8606151692872,140.866349752333,121.499360025,13.916863030086,12.3040455113523,31.1079100966597,25.8227539062481,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,81.69019395075104,144.68546767589058,1.7711485391149617,4.4151010212477235,0.2296641393378281,0.4866310160427808,0,0.4362074845074279,0.563792515492572,0.0,0.8935568621808359,0.37334464469402434
8.74_295.2270m/z,288045,M-H2O-H,C18H34O4,35.6,0.0,-2.84220507426113,81.2954151989328,,Dihexyl hexanedioate,,295.22697529787,8.73835,,295.22697529787,8.73835,0.2491,183,53.5597347001499,61.6262664794812,41.8029192474237,62.5733580705358,48.4595040032429,59.2873074710353,55.7652661651282,60.7292480468768,46.2479523301941,69.7799070477653,55.6974945068323,75.0700480995336,Não classificado,Indeterminado,Indeterminado,8046.0,C18H34O4,314.5,dihexyl hexanedioate,,,,,,Negativo,71.0403093904335,66.40057075747553,0.9346886482791308,4.277225815001941,0.2152643833491023,0.4465240641711231,1,0.19197469606085676,0.8080253039391432,0.0,0.8215970195731092,0.48756425719833807
8.70_769.4305m/z,1094674,2M-H,C22H31N3OS,37.9,0.0,0.242833614089024,89.5723832172748,,N-methyl-1-[8-[(3-methylthiophen-2-yl)methyl]-1-oxa-8-azaspiro[4.5]decan-2-yl]-N-(pyridin-4-ylmethyl)methanamine,,769.430477912399,8.70336666666667,,769.430477912399,8.70336666666667,0.163449999999999,5,205.792656836736,140.867255256496,1251.06522365302,1302.0785660486,1073.56250009031,989.624615150973,2507.95688673819,2088.20664650622,456.10675006231,499.637072026276,4577.22070893043,4107.82816910291,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,1427.0057782129668,1426.9723042563596,0.9999765425220288,7.264034189258967,0.5272081544265043,0.5080213903743315,0,0.21103770749445266,0.7889622925055473,0.0,0.9053322353452949,0.4875504958591187
8.65_555.2820m/z,1008368,2M-H,C15H22N2OS,36.4,0.0,-2.3034506662355,84.6567700403243,,"N-cyclopentyl-7-ethyl-5,6-dihydro-4H-thieno[2,3-b]pyridine-2-carboxamide",,555.282010849519,8.64628333333333,,555.282010849519,8.64628333333333,0.142733333333334,32,47.1776122450759,35.8294672965991,72.1368860738659,77.8021725073357,68.9757968372119,57.0647793488006,243.688904225516,198.779779092828,22.694070976446,27.3376839733651,31.2915958603094,29.0261840820576,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,105.40951619301882,146.13447860993315,1.3863499604944731,4.667295010812525,0.256003406639323,0.4679144385026738,0,0.32385250983811137,0.6761474901618887,0.0,0.8556026811036439,0.38734626505019537
8.63_909.4996m/z,1038578,2M-H,C24H33N5O4,38.1,0.0,0.350313480374447,90.9020974933405,,"5-[4-[4-(2-methoxyphenyl)piperazine-1-carbonyl]piperidin-1-yl]-1,3,6-trimethylpyrimidine-2,4-dione",,909.499551651804,8.632,,909.499551651804,8.632,0.0713833333333334,2,65.6284522961652,46.8108519316051,160.455072076253,153.042655907438,19.7900804921345,15.1252133846332,233.18113562396,175.173115126506,79.160735501362,80.0929347314801,82.0706801910955,76.2169089078005,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,150.34852770158838,228.2660490357714,1.518245988340063,5.019585307647623,0.2927967826911275,0.5133689839572194,0,0.362364021290939,0.6376359787090611,0.0,0.9187844936571521,0.40933606331915773
8.62_709.3942m/z,1016161,2M-H,C19H25N5O2,38.5,0.0,-0.201169526056049,92.8287905852558,,furan-2-yl-[4-(6-methyl-2-piperidin-1-ylpyrimidin-4-yl)piperazin-1-yl]methanone,,709.394230786577,8.61773333333333,,709.394230786577,8.61773333333333,0.128466666666666,36,2152.01020253668,1674.25498976072,1605.81070459548,1705.78412606091,1609.99407153711,1567.13274048118,2029.90295482043,1667.30946129266,1587.22742976496,1793.62190942279,2111.02377048903,1824.06985503038,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,1574.72529856516,566.8888338207272,0.3599922058388586,7.362470952284413,0.5374889395399612,0.5240641711229946,0,0.02417260992943697,0.9758273900705631,0.0,0.9382761796731897,0.5263006045711522
8.57_867.5067m/z,CSID113377971,M-H,C46H77O13P,33.2,0.0,4.40034645085564,71.2732389858485,http://nonlinear.com/redirect/outbound?p=chemspider&param=113377971,"(2R)-1-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(pentadecanoyloxy)-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",,867.506724313684,8.57491666666667,,867.506724313684,8.57491666666667,0.157016666666665,8,8.92907714843108,5.41021728515977,110.914842317575,114.833113535546,20.178493794343,14.6318663954742,194.518589857165,151.250427603732,13.3936289967854,17.0185409151602,77.6150533204558,63.8547986062769,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,119.18787791117536,223.82422297041822,1.8779109662244593,4.789056167690808,0.2687202031953816,0.3823529411764708,0,0.4673803901780407,0.5326196098219593,0.0,0.720206137567794,0.3315745011426025
8.55_386.2879m/z,CSID2343245,M-H,C17H37N7O3,36.6,0.0,-1.68080441808264,84.9176597385336,http://nonlinear.com/redirect/outbound?p=chemspider&param=2343245,Tresperimus,,386.287860599528,8.54636666666667,,386.287860599528,8.54636666666667,0.149166666666666,2,166.698911293643,115.198506249794,58.1423304555914,53.8172534991208,103.796472361316,84.4198340761464,53.2558878340449,48.5849185703702,238.58759789674,233.938143124525,119.491577653997,114.963801989336,Não classificado,Indeterminado,Indeterminado,3086680.0,C17H37N7O3,387.5,[2-[6-(diaminomethylideneamino)hexylamino]-2-oxoethyl] N-[4-(3-aminopropylamino)butyl]carbamate,,,,,,Negativo,127.55210444791568,100.42102159427434,0.7872941181874424,4.856334304234577,0.2757467656643394,0.4732620320855616,1,0.14893787208344694,0.8510621279165531,0.0,0.8582420117285642,0.5199847187799648
8.53_570.1993m/z,CSID30791356,M-H,C29H33NO11,35.7,0.0,2.06226591769149,80.9895613191582,http://nonlinear.com/redirect/outbound?p=chemspider&param=30791356,15-Demethoxy-ε-rhodomycin,,570.199262545348,8.53208333333333,,570.199262545348,8.53208333333333,0.0777999999999999,3,25.2646392292935,40.6406165196481,13.3289344956009,27.1280870039344,22.9937459377312,54.9666596554921,12.5338252546874,14.7517163497342,11.6804343232598,23.6828936199317,19.800776830839,25.3087344353624,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,62.20088639529972,146.73181127923448,2.358998718229238,4.1463183262965435,0.20159233928996773,0.449197860962567,0,0.6078502494586939,0.3921497505413061,0.0,0.8185028019126166,0.3218355398830937
8.53_434.2519m/z,CSID16579524,M-H2O-H,C20H35N7O5,35.3,0.0,-0.579835615581404,77.3773223319414,http://nonlinear.com/redirect/outbound?p=chemspider&param=16579524,ala-his-lys-val,,434.25186305793,8.53208333333333,,434.25186305793,8.53208333333333,0.0920666666666659,74,37.5871783908323,31.4510192871149,23.5037688016926,22.4663812624568,55.1283031982804,42.7280706262087,20.3653732315192,17.2832030653929,28.2844007674947,27.2849564979615,26.5932617187493,24.4843455675856,Peptídeo (tetrapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,57.13887205761087,109.13228794455318,1.9099482368941307,4.06283449448865,0.19287324584473658,0.4385026737967914,0,0.4767347561621081,0.523265243837892,0.0,0.7819590324616515,0.331702487665474
8.49_651.3567m/z,264103,M-H,C31H52N6O7S,32.2,0.0,3.27861808550116,65.0654284302579,,Lys Tyr Val Met Leu,,651.356681446618,8.48926666666667,,651.356681446618,8.48926666666667,0.0635333333333339,5,19.6551460441069,14.1205603036949,30.2364120066836,31.7300682246193,18.9221397530877,10.4948425292926,53.2514648436853,46.214394556362,1.33928712740832,2.02213038940989,18.4930419921888,13.5065305233084,Peptídeo (pentapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,65.70228331479517,169.24703520177184,2.5759688501367495,4.200239184941281,0.20722386092702455,0.3556149732620322,0,0.6712020262814182,0.32879797371858177,0.0,0.6574038704582301,0.27085923651068433
8.47_907.3942m/z,1001882,2M-H,C27H26N4O3,37.6,0.0,0.567552877890989,88.4712610475849,,2-(3-methylphenyl)-N-[2-(4-pyridin-2-ylpiperazine-1-carbonyl)-1-benzofuran-3-yl]acetamide,,907.394220556991,8.46856666666667,,907.394220556991,8.46856666666667,0.0349833333333347,73,0.0,0.0,6.28577480892904,9.86260986327545,3.82102524355743,6.15902698039872,22.158729421056,16.0435944245561,0.0,0.0,0.0,1.75207519531341,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,70.13897308291027,241.07198451826824,3.437061792069589,4.264635331258829,0.21394942688508345,0.5000000000000001,0,0.9226272680939931,0.07737273190600691,0.0,0.8941925641195275,0.2992221511251011
8.44_537.3248m/z,CSID113386013,M-H2O-H,C33H48O7,50.8,86.3,4.65635677467931,73.2162529634477,http://nonlinear.com/redirect/outbound?p=chemspider&param=113386013,"(4E,6R,7E,9E,11E,14S,15E,17E,20S)-20-[(2S,3R,4R,7S,8Z)-3,7-Dihydroxy-4-methyl-8-decen-2-yl]-6,14-dihydroxy-5,8,12-trimethyloxacycloicosa-4,7,9,11,15,17-hexaene-2,13-dione",,537.324753397547,8.44001666666667,,537.324753397547,8.44001666666667,0.0571000000000002,29,20.505889892599,12.8758637978068,75.9034809828309,78.4208354260496,39.5433787038954,38.1581120491459,151.223897616012,140.889373660102,10.8222347498148,12.3516084374002,20.6698913574173,18.6288452148616,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,83.26844156801066,138.95153197470847,1.6687178162355527,4.434007436294292,0.23163873484854547,0.8529411764705882,0,0.40629936656236076,0.5937006334376392,0.8906088751289989,0.7398629363257567,0.5621237857401132
8.25_271.2282m/z,CSID10034,M-H,C16H32O3,36.3,0.0,1.31453634348092,83.2781109487873,http://nonlinear.com/redirect/outbound?p=chemspider&param=10034,Juniperic acid,,271.228226430992,8.25445,,271.228226430992,8.25445,0.0428166666666652,43,9.84803771972753,7.94400596620181,7.44377579585286,7.8187262046939,6.22487595123165,7.15367688748023,6.69808948040458,4.65096008294864,7.98064156883373,7.2563112922057,7.94778559439073,10.0655516386059,Ácido graxo / Lipídio,Lipídios,Natural,10466.0,C16H32O3,272.42,16-hydroxyhexadecanoic acid,16-hydroxyhexadecanoic acid is an -hydroxy-long-chain fatty acid that is hexadecanoic acid (also known as palmitic acid) which is substituted at position 16 by a hydroxy group. It is a key monomer of cutin in the plant cuticle. It has a role as a plant metabolite. It is an omega-hydroxy-long-chain fatty acid and a hydroxypalmitic acid. It is a conjugate acid of a 16-hydroxyhexadecanoate.,CHEBI:55328,16-hydroxyhexadecanoic acid,omega-hydroxy-long-chain fatty acid | omega-hydroxy fatty acid | hydroxy fatty acid | hydroxy monocarboxylic acid | hydroxy carboxylic acid,,Negativo,26.465365329540663,70.46054518975367,2.662368129530619,3.312925768346047,0.1145524007537071,0.4652406417112299,1,0.6964292214611577,0.3035707785388423,0.0,0.8416552650630946,0.3934701350709633
